INDEX,YEAR,WEEK No. (1-52),DATE,MONTH,.DBT1,.WBT1,.DBT2,.WBT2,Max temperature ,Minimum Temperature,Grass Minimum temp ,Soil Temp MP1,Soil Temp MP2,Soil Temp MP3,Soil Temp MP4,Soil Temp MP5,Soil Temp MP6,Vapour pressure for hour-1,vapour pressure for hour-2,Relative Humidity for hour-1,Relative Humidity for hour2,Mean Wind Speed,Wind Direction for hour-1,Wind Direction for hour-2,.SSH,Rain in past (MM),,,,
42132,2021,19,13,5,29.2,21.0,40.2,26.0,44.0,24.5,,31.4,32.9,33.9,45.9,40.9,36.9,14.2,17.4,47,31,9.4,7,25,6.5,0.0,,,,
42132,2021,20,14,5,24.4,20.0,38.0,26.0,41.1,20.7,,28.9,31.4,34.4,39.9,36.9,34.9,15.1,18.6,66,37,9.0,9,7,,,,,,
42132,2021,20,15,5,27.4,23.4,38.0,25.8,38.0,26.3,,30.9,32.6,34.4,40.9,38.9,35.9,19.4,18.2,71,37,8.1,7,16,5.4,0.0,,,,
42132,2021,20,16,5,27.4,22.4,38.0,28.0,38.6,20.9,,28.9,31.6,34.8,46.9,41.9,36.9,17.6,22.8,64,46,9.9,16,2,6.4,0.0,,,,
42132,2021,20,17,5,28.0,23.6,40.8,30.0,38.9,23.5,,30.6,31.4,34.0,43.5,41.4,36.6,19.4,25.8,68,45,4.2,0,2,4.5,0.0,,,,
42132,2021,20,18,5,28.0,22.6,39.4,27.8,40.8,25.0,,30.9,32.9,34.9,40.9,38.9,35.9,17.6,21.6,62,40,7.5,14,20,8.6,0.0,,,,
42132,2021,20,19,5,29.2,23.4,41.2,29.8,39.4,24.0,,30.9,32.4,35.2,42.9,40.4,36.4,18.4,25.2,60,43,4.0,23,34,8.9,0.0,,,,
42132,2021,21,22,5,28.6,23.0,43.4,30.0,41.7,23.0,,30.9,32.9,34.9,46.9,41.9,36.9,18.0,24.4,61,37,5.5,29,29,7.3,41.0,,,,
42132,2021,21,23,5,30.0,22.4,42.0,24.0,43.4,23.0,,31.2,32.4,35.6,46.4,42.6,36.9,16.2,12.5,51,20,5.1,7,7,8.3,0.0,,,,
42132,2021,21,24,5,29.4,19.4,42.0,23.0,42.9,24.0,,30.9,32.4,35.4,47.9,43.4,37.9,11.4,10.6,37,17,6.3,7,32,10.2,0.0,,,,
42132,2021,21,25,5,28.8,20.0,43.2,24.6,42.0,21.0,,28.9,31.9,34.9,47.4,42.9,36.9,12.7,12.9,43,20,4.6,0,29,10.0,0.0,,,,
42132,2021,21,26,5,31.0,22.2,43.4,26.0,43.2,22.9,,30.4,32.4,35.9,47.9,43.9,37.9,15.2,15.6,45,24,3.1,0,32,9.5,0.0,,,,
42132,2021,21,27,5,29.4,22.0,43.0,25.4,43.9,23.8,,30.9,32.4,35.4,47.4,42.9,36.9,15.8,14.6,51,22,4.2,25,34,6.1,0.0,,,,
42132,2021,22,28,5,28.6,24.0,43.4,29.0,43.0,23.0,,30.9,33.4,37.9,47.9,44.9,38.9,19.9,22.1,68,33,4.8,7,32,10.1,0.0,,,,
42132,2021,22,29,5,31.4,23.0,45.2,30.0,43.4,23.2,,30.9,33.4,35.9,48.6,43.9,38.4,16.5,23.4,48,32,3.0,16,25,9.1,0.0,,,,
42132,2021,22,1,6,32.6,28.0,44.4,30.0,43.4,27.2,,34.9,36.4,37.9,48.9,46.4,40.4,25.8,23.8,70,34,7.4,11,11,7.8,0.0,,,,
42132,2021,22,2,6,29.6,25.0,41.4,30.0,44.9,28.0,,33.9,35.9,37.9,47.4,42.9,39.9,21.2,25.5,68,43,11.2,16,7,0.7,0.0,,,,
42132,2021,22,3,6,32.0,26.8,42.8,28.2,44.8,28.0,,28.9,34.4,37.4,44.9,41.9,36.9,23.6,20.6,66,32,5.7,11,11,8.8,0.0,,,,
42132,2021,23,4,6,31.4,26.0,43.0,27.0,43.4,26.5,,31.9,33.4,33.3,44.9,43.4,43.3,22.3,17.9,65,28,2.9,2,27,10.5,0.0,,,,
42132,2021,23,5,6,33.4,25.0,43.0,27.0,43.4,28.5,,33.4,34.4,34.3,43.9,43.4,43.3,19.1,17.9,49,28,3.5,7,27,8.7,0.0,,,,
42132,2021,23,6,6,32.2,27.4,43.4,27.0,43.0,29.5,,33.4,34.4,34.3,44.9,43.9,43.8,24.7,17.7,68,27,8.5,16,7,10.0,0.0,,,,
42132,2021,23,7,6,31.0,25.4,37.6,28.4,43.7,28.0,,32.4,33.4,33.3,37.4,35.9,35.8,21.3,23.9,63,49,10.6,7,11,10.2,0.0,,,,
42132,2021,23,8,6,31.0,24.0,42.0,27.0,39.0,28.0,,32.4,33.4,33.3,43.4,41.9,41.8,18.5,18.4,55,30,13.6,14,7,9.9,0.0,,,,
42132,2021,23,9,6,31.6,24.0,42.0,26.8,43.0,29.0,,33.6,34.4,34.3,43.9,41.9,41.8,18.2,18.0,52,29,6.6,11,5,8.3,0.0,,,,
42132,2021,23,10,6,31.0,23.4,41.6,29.0,42.6,29.0,,33.4,33.9,33.8,42.4,40.9,40.8,17.4,23.1,52,38,8.5,16,29,5.1,0.0,,,,
42132,2021,24,11,6,26.0,25.0,37.4,29.0,42.8,23.5,,28.9,31.4,32.6,38.4,34.9,33.4,23.2,25.4,92,53,12.1,18,25,5.1,0.5,,,,
42132,2021,24,12,6,29.4,24.2,36.6,26.6,38.0,23.6,,27.9,29.6,30.4,39.4,36.4,32.4,19.8,20.6,64,45,10.9,11,25,5.9,0.1,,,,
42132,2021,24,13,6,31.0,27.0,39.6,29.4,37.7,27.0,,30.4,31.9,33.4,40.4,36.9,31.9,24.6,25.1,73,46,4.5,20,20,6.3,0.0,,,,
42132,2021,24,14,6,27.4,25.0,36.0,30.0,39.6,22.5,,26.9,29.4,30.4,34.9,33.6,32.4,22.5,28.5,82,64,14.2,20,25,4.7,6.8,,,,
42132,2021,24,15,6,31.0,26.8,37.6,28.4,36.9,29.0,,29.4,30.4,30.9,37.9,35.4,32.9,24.1,23.9,71,49,6.0,25,25,7.3,0.0,,,,
42132,2021,24,16,6,30.6,27.6,36.0,28.8,38.4,28.5,,30.4,31.4,32.6,38.9,36.4,33.4,26.1,25.7,79,58,9.3,9,14,7.2,0.0,,,,
42132,2021,24,17,6,30.0,27.0,39.4,29.0,36.4,28.4,,30.4,31.6,32.4,41.4,37.3,35.4,25.1,24.3,79,45,12.9,16,36,8.0,0.0,,,,
42132,2021,25,18,6,31.0,27.8,39.0,28.2,39.4,28.7,,31.4,32.4,33.4,37.4,35.4,34.6,26.3,22.7,78,43,7.7,14,14,9.9,0.0,,,,
42132,2021,25,19,6,31.4,28.0,39.0,28.2,40.0,29.5,,32.4,33.4,33.9,37.4,35.4,34.6,26.5,22.7,77,43,11.8,11,7,9.8,0.0,,,,
42132,2021,25,20,6,32.0,28.8,39.6,28.6,39.0,30.0,,32.4,33.9,34.4,42.6,40.9,38.4,28.0,23.3,78,43,9.6,9,11,8.3,0.0,,,,
42132,2021,25,21,6,29.0,26.8,38.0,29.0,40.0,27.3,,32.4,32.9,33.9,32.4,32.9,33.9,25.2,25.1,84,50,10.5,11,11,8.2,0.0,,,,
42132,2021,25,22,6,29.6,26.2,37.0,27.8,38.0,27.7,,32.4,32.9,34.4,36.4,35.4,32.9,23.7,22.9,76,49,10.3,16,16,7.5,0.0,,,,
42132,2021,25,23,6,30.6,27.6,39.8,29.8,37.0,27.9,,32.4,32.4,34.4,37.9,36.4,35.4,26.1,25.9,79,47,9.9,11,2,8.9,0.0,,,,
42132,2021,25,24,6,31.2,27.2,41.0,28.4,40.0,28.7,,33.4,34.9,35.9,43.4,37.6,35.4,24.9,22.0,73,38,8.1,20,2,8.7,0.0,,,,
42132,2021,26,25,6,32.2,26.8,41.0,28.8,41.0,29.5,,33.9,34.9,36.4,43.4,37.6,35.4,23.5,22.9,65,39,4.6,25,25,7.8,0.0,,,,
42132,2021,26,26,6,32.4,26.8,39.8,28.6,41.0,30.0,,33.9,34.9,36.4,42.6,36.4,35.2,23.4,23.2,64,42,7.4,16,5,8.4,0.0,,,,
42132,2021,26,27,6,31.4,28.2,26.0,26.0,39.8,25.5,,34.9,35.4,35.9,33.9,34.9,36.4,26.9,25.2,78,100,3.7,11,9,1.8,0.0,,,,
42132,2021,26,28,6,29.0,27.0,31.4,28.4,38.0,26.0,,29.9,31.4,32.4,37.4,33.9,32.4,25.7,27.4,85,79,8.5,9,11,3.3,1.2,,,,
42132,2021,26,29,6,30.0,28.0,32.8,28.2,33.4,28.0,,29.9,30.9,31.9,33.9,34.9,36.4,27.3,26.2,86,70,8.5,7,11,8.1,0.0,,,,
42132,2021,26,30,6,32.0,27.8,40.4,30.0,32.8,28.5,,32.9,33.9,34.4,39.9,37.4,35.9,25.7,26.1,72,46,6.6,14,7,6.9,0.0,,,,
42132,2021,26,1,7,31.0,28.6,41.0,29.8,40.4,30.0,,33.4,33.9,34.9,43.4,37.6,35.4,28.1,25.3,83,43,4.9,20,16,5.9,0.0,,,,
42132,2021,27,2,7,25.0,25.0,24.4,24.4,41.0,23.0,,28.9,29.9,31.9,26.9,28.9,29.9,23.8,23.0,100,100,11.7,16,7,5.9,22.0,,,,
42132,2021,27,3,7,25.0,25.0,29.0,28.6,26.4,24.0,,26.9,27.9,28.9,30.4,31.4,31.9,23.8,29.2,100,97,8.0,7,29,,,,,,
42132,2021,27,4,7,27.6,27.0,33.6,29.0,30.9,26.2,,28.4,29.4,29.4,34.9,33.4,31.4,26.4,27.5,95,70,2.9,34,2,3.6,0.9,,,,
42132,2021,27,5,7,30.0,28.0,36.4,29.8,34.4,28.0,,29.9,30.4,30.9,36.9,34.9,32.9,27.3,27.8,86,61,2.8,25,36,7.0,0.0,,,,
42132,2021,27,6,7,28.0,26.0,34.0,29.8,36.8,26.0,,29.4,30.4,31.4,35.9,33.9,32.9,24.1,29.2,85,73,5.1,11,7,9.5,0.0,,,,
42132,2021,27,7,7,31.0,29.0,37.0,30.0,35.1,28.5,,30.4,31.4,32.9,37.4,35.4,30.9,29.0,28.0,86,59,5.5,11,11,7.6,0.0,,,,
42132,2021,28,10,7,29.6,28.0,36.0,30.0,36.5,25.3,,29.9,30.9,31.9,37.4,35.4,33.9,27.5,28.5,88,64,4.4,11,34,5.3,0.1,,,,
42132,2021,28,11,7,29.2,27.4,33.6,28.6,37.2,27.5,,30.9,31.9,32.9,35.9,34.9,33.9,26.4,26.6,87,68,4.0,11,11,10.1,0.3,,,,
42132,2021,28,12,7,31.0,28.8,30.4,27.0,33.9,27.0,,30.9,31.9,32.9,31.9,32.9,32.9,28.5,24.9,84,76,5.3,7,11,6.2,0.0,,,,
42132,2021,28,13,7,30.2,28.0,36.7,29.9,33.9,27.0,,29.9,30.9,31.9,36.5,35.5,34.5,27.2,27.9,84,60,5.6,11,11,4.0,0.0,,,,
42132,2021,28,14,7,30.0,29.0,30.8,28.0,37.1,28.2,,31.9,32.4,32.9,36.4,34.9,33.9,29.5,26.8,93,80,7.4,20,29,7.9,0.0,,,,
42132,2021,28,15,7,29.0,28.0,33.0,30.0,36.8,26.5,,29.9,30.9,32.4,33.9,32.9,31.9,27.8,30.2,92,80,5.0,16,20,4.5,1.5,,,,
42132,2021,29,16,7,26.0,26.0,28.4,27.0,33.4,25.2,,27.9,29.9,30.9,28.5,29.5,31.0,25.2,26.0,100,89,2.1,20,23,0.5,2.8,,,,
42132,2021,29,17,7,26.0,25.6,29.8,27.0,28.5,24.5,,27.0,28.5,29.5,31.9,29.9,28.9,24.4,25.2,97,80,8.7,16,18,,,,,,
42132,2021,29,18,7,26.4,26.0,34.0,30.0,30.6,23.5,,27.4,28.4,28.9,34.4,31.9,29.9,25.0,29.6,97,74,4.3,18,32,0.7,1.1,,,,
42132,2021,29,19,7,28.0,26.0,35.8,30.0,34.2,23.5,,27.9,28.9,29.4,33.9,32.4,30.9,24.1,28.6,85,65,5.4,25,29,6.4,0.6,,,,
42132,2021,29,20,7,29.8,28.0,37.0,30.0,36.2,26.5,,29.4,29.9,30.4,36.9,34.9,31.9,27.4,28.0,87,59,5.2,25,29,9.7,0.0,,,,
42132,2021,29,21,7,30.0,27.0,37.4,30.0,37.6,26.4,,28.9,29.9,30.9,37.2,34.9,31.9,25.1,27.7,79,57,5.9,25,29,9.9,0.0,,,,
42132,2021,29,22,7,29.4,27.0,37.6,30.0,38.4,26.0,,28.4,29.4,30.4,36.9,34.9,32.9,25.4,27.6,82,57,7.2,25,16,9.4,0.0,,,,
42132,2021,30,23,7,30.0,28.0,34.2,30.0,37.8,26.5,,30.0,30.9,31.9,36.9,34.9,33.4,27.3,29.5,86,73,6.6,29,11,10.5,0.0,,,,
42132,2021,30,24,7,30.0,29.2,36.0,29.8,35.1,26.5,,29.9,30.9,31.9,36.6,34.5,32.9,30.0,28.1,94,63,7.6,16,16,9.4,0.0,,,,
42132,2021,30,25,7,29.8,29.0,37.0,30.0,36.0,26.5,,30.9,31.9,32.9,37.6,35.9,34.9,29.6,28.0,94,59,4.1,20,7,9.3,0.0,,,,
42132,2021,30,26,7,31.0,29.2,38.4,29.0,37.8,27.5,,31.9,32.9,33.9,39.9,37.9,35.9,29.4,24.9,87,49,4.2,16,11,9.5,0.0,,,,
42132,2021,30,27,7,28.4,27.0,26.8,26.4,38.8,24.7,,30.4,31.4,32.4,33.9,32.9,31.9,26.0,25.6,89,97,10.3,11,9,7.4,0.0,,,,
42132,2021,30,28,7,27.6,27.0,25.4,25.4,33.2,24.5,,28.9,29.9,30.4,31.0,30.0,29.0,26.4,24.4,95,100,8.0,9,7,0.5,2.7,,,,
42132,2021,30,29,7,26.4,26.4,30.4,27.6,31.4,24.0,,27.9,28.9,29.4,32.4,30.9,30.4,25.9,26.2,100,80,2.0,0,9,0.1,4.7,,,,
42132,2021,31,30,7,27.4,27.0,30.2,27.4,30.8,25.0,,28.4,28.9,29.9,32.4,30.9,30.4,26.6,25.9,97,80,3.0,16,11,0.2,0.0,,,,
42132,2021,31,31,7,27.4,27.0,33.4,29.0,30.9,25.3,,28.9,29.4,29.9,34.9,33.4,32.4,26.6,27.6,97,71,3.9,11,7,2.8,0.0,,,,
42132,2021,31,1,8,27.8,27.0,32.8,28.6,33.9,25.2,,28.4,29.4,29.9,34.9,33.4,31.9,26.3,27.1,94,72,5.0,11,11,6.8,0.0,,,,
42132,2021,31,2,8,27.8,26.8,30.8,28.0,33.6,25.2,,28.4,29.4,29.9,31.9,30.9,30.4,25.9,26.8,92,80,8.5,14,7,7.9,0.0,,,,
42132,2021,31,3,8,28.5,27.1,34.4,29.8,32.3,25.0,,28.4,28.9,29.9,34.9,32.9,30.4,26.2,28.9,90,71,6.2,11,11,1.7,0.0,,,,
42132,2021,31,4,8,30.0,28.0,35.0,29.8,34.4,26.5,,29.6,30.4,30.9,34.9,33.9,32.9,27.3,28.6,86,68,6.0,9,11,10.2,0.0,,,,
42132,2021,31,5,8,30.4,28.4,36.0,30.0,35.0,25.5,,29.9,30.4,30.9,35.9,34.9,33.9,28.0,28.5,86,64,5.6,16,16,8.7,0.4,,,,
42132,2021,32,6,8,30.4,29.4,30.0,28.8,36.0,28.0,,30.4,31.4,32.4,34.4,32.9,32.4,30.2,29.1,93,91,6.5,14,14,10.0,0.0,,,,
42132,2021,32,7,8,30.4,29.0,34.4,30.0,34.8,26.0,,29.9,30.9,31.4,36.4,34.9,33.9,29.3,29.4,90,72,9.7,16,11,3.1,0.0,,,,
42132,2021,32,8,8,28.0,27.0,33.4,30.0,34.9,25.9,,29.9,30.9,31.9,35.4,33.4,32.4,26.2,30.0,92,78,7.2,7,7,4.4,0.0,,,,
42132,2021,32,9,8,29.0,28.0,34.2,30.0,34.0,25.6,,29.9,30.4,30.9,36.9,34.9,31.9,27.8,29.5,92,73,6.9,11,11,6.0,0.0,,,,
42132,2021,32,10,8,29.0,28.0,31.8,27.4,34.9,26.0,,29.9,31.4,32.2,33.9,33.4,32.4,27.8,25.0,92,71,7.7,16,11,8.6,0.0,,,,
42132,2021,32,11,8,27.4,27.0,29.0,27.2,32.4,25.5,,28.9,29.9,30.9,30.4,30.4,30.4,26.6,26.1,97,87,6.2,7,16,1.4,0.0,,,,
42132,2021,32,12,8,27.0,26.2,32.8,28.0,29.4,24.5,,28.4,29.4,29.9,34.9,32.9,31.9,25.1,25.7,94,69,4.2,0,29,,,,,,
42132,2021,33,13,8,27.8,27.0,35.0,28.6,33.2,25.0,,28.9,30.4,30.9,37.4,34.9,32.9,26.3,25.8,94,61,3.8,20,25,3.3,0.0,,,,
42132,2021,33,14,8,29.0,26.8,36.0,28.8,35.4,25.7,,29.9,30.4,30.9,38.4,35.9,33.9,25.2,25.7,84,58,3.2,25,29,4.9,0.0,,,,
42132,2021,33,15,8,28.4,25.8,35.8,28.6,36.7,25.0,,30.4,31.4,32.4,37.9,35.9,34.4,23.5,25.4,81,58,5.4,29,34,10.0,0.0,,,,
42132,2021,33,16,8,28.6,25.0,36.4,28.0,36.4,24.5,,29.9,30.9,32.4,39.9,36.9,34.9,21.8,23.7,74,52,7.0,29,29,9.9,0.0,,,,
42132,2021,33,17,8,27.6,25.0,35.4,29.0,36.8,24.3,,29.9,31.9,32.4,36.9,34.9,33.9,22.4,26.5,81,61,6.3,25,34,9.3,0.0,,,,
42132,2021,33,18,8,26.2,25.8,31.8,27.4,35.4,23.8,,28.9,30.4,31.4,33.9,33.4,32.4,24.7,25.0,97,71,5.3,29,5,7.9,0.3,,,,
42132,2021,33,19,8,27.8,27.2,34.4,28.2,32.4,26.5,,28.9,29.9,30.4,37.4,34.4,32.9,26.8,25.3,95,62,2.5,23,2,1.6,0.1,,,,
42132,2021,34,20,8,29.4,28.0,33.8,28.0,35.4,28.5,,30.4,31.4,31.9,37.4,34.9,33.9,27.6,25.2,90,64,3.0,14,11,4.6,0.0,,,,
42132,2021,34,21,8,28.6,27.0,34.4,27.0,34.0,26.0,,29.9,31.4,31.9,38.4,36.4,33.9,25.9,22.7,88,56,8.5,11,11,5.2,0.0,,,,
42132,2021,34,22,8,28.0,26.2,34.0,27.0,34.9,26.7,,29.9,32.2,32.9,37.9,35.4,33.4,24.5,22.9,86,57,7.5,14,11,9.9,0.0,,,,
42132,2021,34,23,8,28.0,27.0,35.2,27.4,34.9,26.5,,30.4,31.4,31.9,36.9,35.9,33.9,26.2,23.1,92,54,6.7,2,11,7.4,0.0,,,,
42132,2021,34,24,8,29.4,26.8,30.8,27.0,35.2,26.0,,31.4,32.4,32.9,32.9,31.9,29.9,25.0,24.7,81,74,4.2,9,11,6.5,0.0,,,,
42132,2021,34,25,8,28.8,27.0,33.4,28.6,31.4,24.5,,27.9,28.9,28.8,35.9,33.9,33.8,25.8,26.7,87,69,8.5,11,14,0.2,0.6,,,,
42132,2021,34,26,8,29.4,27.8,34.2,28.0,33.9,26.0,,29.4,30.4,30.3,38.9,35.9,32.9,27.2,24.9,88,62,5.3,0,16,10.5,0.0,,,,
42132,2021,35,27,8,28.4,27.0,34.0,29.0,34.9,26.7,,29.9,30.9,31.9,36.4,34.9,33.4,26.0,27.3,89,68,5.2,14,16,8.2,0.0,,,,
42132,2021,35,28,8,29.4,28.2,25.0,25.0,34.9,24.5,,29.9,30.9,32.4,34.9,33.9,33.4,28.1,23.8,91,100,7.0,7,14,7.9,0.0,,,,
42132,2021,35,29,8,25.6,25.4,26.6,26.2,34.9,23.5,,27.9,28.9,29.9,28.4,28.9,29.4,24.3,25.3,99,97,6.2,0,7,5.3,3.5,,,,
42132,2021,35,30,8,26.1,26.1,30.8,27.6,28.0,25.0,,27.5,28.0,29.0,32.9,30.9,29.9,25.4,26.0,100,78,3.9,5,2,2.8,2.8,,,,
42132,2021,35,31,8,27.4,26.8,32.0,28.2,31.4,26.0,,29.4,29.9,30.4,33.9,31.9,30.4,26.1,26.6,95,74,3.0,0,16,5.7,0.0,,,,
42132,2021,35,1,9,26.6,26.6,33.0,28.2,32.0,25.6,,27.4,28.4,28.9,34.9,32.9,28.9,26.2,26.1,100,69,5.1,7,29,6.6,0.0,,,,
42132,2021,35,2,9,26.4,25.6,33.6,28.0,33.0,25.0,,27.9,28.9,29.4,33.6,31.9,30.9,24.2,25.3,94,65,2.7,0,29,9.5,0.0,,,,
42132,2021,36,3,9,26.0,24.0,33.4,28.0,33.6,23.5,,26.4,27.9,29.2,34.4,32.6,30.4,21.3,25.4,84,66,5.4,29,29,9.5,0.0,,,,
42132,2021,36,4,9,26.2,25.0,34.0,27.8,34.0,24.0,,27.4,28.4,29.4,36.9,34.0,31.4,23.1,24.6,90,62,6.5,29,29,9.6,0.0,,,,
42132,2021,36,5,9,26.0,24.2,34.0,28.0,34.9,23.6,,26.9,28.6,29.7,37.9,34.9,31.9,21.7,25.1,86,63,7.3,25,25,9.8,0.0,,,,
42132,2021,36,6,9,26.4,24.4,34.6,28.0,34.9,24.0,,26.9,28.9,30.4,36.5,33.4,31.9,21.8,24.7,84,60,6.9,27,29,9.6,0.0,,,,
42132,2021,36,7,9,25.6,24.0,34.2,27.4,34.8,22.9,,27.4,29.4,30.4,35.9,34.4,32.9,21.5,23.6,87,58,6.6,27,29,9.2,0.0,,,,
42132,2021,36,8,9,25.6,23.8,35.0,27.0,34.6,23.3,,27.4,29.4,30.4,38.4,34.9,32.9,21.1,22.3,86,53,5.5,25,29,10.1,0.0,,,,
42132,2021,36,9,9,25.4,23.4,35.2,27.0,35.9,23.0,,27.9,29.7,30.4,39.4,36.4,32.9,20.5,22.2,84,52,4.6,25,29,11.3,0.0,,,,
42132,2021,37,10,9,26.8,23.8,35.0,27.0,36.0,23.0,,27.4,29.4,30.6,38.9,36.3,32.9,20.5,22.3,77,53,,25,29,11.2,0.0,,,,
42132,2021,37,11,9,26.0,23.8,35.6,27.6,36.0,23.0,,27.4,29.4,30.4,39.2,36.4,32.9,20.9,23.3,83,53,,25,29,9.6,0.0,,,,
42132,2021,37,12,9,26.0,23.4,34.4,27.0,35.6,23.0,,27.9,29.9,30.9,37.9,34.9,32.4,20.2,22.7,80,56,4.9,27,29,10.6,0.0,,,,
42132,2021,37,13,9,26.0,23.4,35.0,27.2,34.9,23.5,,27.9,29.6,31.4,38.9,35.9,32.9,20.2,22.8,80,54,4.4,29,27,10.8,0.0,,,,
42132,2021,37,14,9,27.8,25.8,35.0,28.0,36.0,25.6,,28.9,30.4,31.4,37.9,35.9,33.4,23.8,24.5,85,58,5.0,16,36,9.9,0.0,,,,
42132,2021,37,15,9,26.2,25.4,35.4,26.8,35.9,24.5,,28.4,29.9,30.9,39.4,36.4,33.4,23.9,21.7,94,50,3.5,29,2,10.3,0.0,,,,
42132,2021,37,16,9,26.0,25.8,35.6,27.0,35.4,22.8,,27.9,29.4,30.6,38.9,35.9,32.9,24.8,22.0,98,50,2.9,36,2,10.5,0.0,,,,
42132,2021,38,17,9,25.8,25.0,35.4,28.0,35.6,24.0,,28.4,29.6,30.9,37.4,35.6,32.9,23.3,24.3,93,56,2.7,20,5,10.5,0.0,,,,
42132,2021,38,18,9,29.2,26.8,35.6,27.0,36.0,24.0,,28.9,29.9,30.9,38.4,35.9,32.9,25.1,22.0,82,50,3.1,11,2,8.5,0.0,,,,
42132,2021,38,19,9,27.7,25.9,36.0,28.0,36.1,26.3,,29.0,30.0,31.0,37.9,36.4,32.9,24.1,23.9,86,54,4.7,9,2,8.8,0.0,,,,
42132,2021,38,20,9,28.0,26.0,36.4,29.0,36.9,25.5,,28.9,30.4,31.1,39.4,36.4,33.3,24.1,26.0,85,57,4.3,9,16,9.5,0.0,,,,
42132,2021,38,21,9,29.4,27.2,37.4,28.4,36.9,26.3,,29.4,30.4,31.4,39.9,36.9,33.6,25.9,24.1,84,50,4.3,9,25,8.5,0.0,,,,
42132,2021,38,22,9,26.4,25.8,31.8,27.0,37.7,25.7,,29.4,30.9,31.6,36.9,33.9,32.9,24.6,24.1,95,68,7.5,11,14,6.7,0.0,,,,
42132,2021,38,23,9,26.0,24.4,34.0,26.0,32.6,24.0,,28.1,29.7,30.6,37.9,34.9,32.9,22.1,20.8,88,52,10.5,11,16,8.6,0.0,,,,
42132,2021,39,24,9,23.8,22.2,33.4,28.0,33.5,22.0,,26.4,27.9,28.4,34.9,33.4,31.9,19.1,25.1,86,65,6.5,29,29,8.5,0.0,,,,
42132,2021,39,25,9,23.6,19.6,34.2,23.4,33.4,20.5,,25.6,27.4,28.0,37.2,34.6,31.0,14.7,15.0,67,37,6.3,29,29,9.7,0.0,,,,
42132,2021,39,26,9,25.0,22.4,34.4,24.0,34.4,21.3,,26.4,28.4,29.4,36.9,34.9,32.4,18.7,16.0,79,39,4.9,25,29,9.3,0.0,,,,
42132,2021,39,27,9,25.8,20.0,34.4,24.0,34.9,21.8,,27.0,29.0,30.0,37.2,34.6,31.2,14.0,16.0,56,39,6.8,2,5,9.7,2.2,,,,
42132,2021,39,28,9,24.0,22.0,33.8,25.0,35.2,20.5,,24.4,26.4,27.9,35.4,32.4,29.9,18.6,18.4,83,46,3.9,0,27,6.6,8.2,,,,
42132,2021,39,29,9,23.4,22.4,33.4,24.4,33.9,20.5,,24.4,26.4,28.4,36.9,32.9,29.9,19.7,17.4,91,45,2.7,0,2,9.8,0.0,,,,
42132,2021,39,30,9,21.2,20.4,34.4,23.4,33.6,18.5,,23.9,26.4,28.1,36.4,33.9,29.9,17.5,14.9,93,36,3.8,34,7,9.8,0.0,,,,
42132,2021,40,1,10,21.4,20.4,35.2,23.0,34.6,18.2,,23.6,26.4,27.6,36.9,32.9,29.9,17.4,13.6,91,32,3.6,27,2,10.0,0.0,,,,
42132,2021,40,2,10,21.4,20.4,35.2,22.6,35.4,18.5,,24.0,26.4,27.6,37.0,33.0,30.0,17.4,12.9,91,30,3.3,36,36,9.9,0.0,,,,
42132,2021,40,3,10,23.0,20.6,37.2,23.0,35.8,19.0,,24.9,26.9,28.4,36.9,33.4,30.4,16.8,12.4,79,26,2.8,0,29,10.0,0.0,,,,
42132,2021,40,4,10,24.0,21.0,37.4,22.2,37.2,19.4,,25.2,27.0,28.4,37.2,33.6,30.6,16.8,10.8,75,22,3.7,34,29,9.9,0.0,,,,
42132,2021,40,5,10,25.0,20.0,37.0,24.0,38.2,19.5,,25.4,27.4,28.9,37.4,34.4,30.6,14.5,14.4,61,31,4.1,0,36,10.0,0.0,,,,
42132,2021,40,6,10,24.0,22.4,36.0,24.0,37.4,20.3,,26.4,27.9,29.2,36.4,33.9,30.9,19.4,15.0,86,34,2.4,0,34,9.2,0.0,,,,
42132,2021,40,7,10,23.0,22.0,36.0,25.0,37.4,20.0,,25.9,27.6,28.9,35.9,34.9,30.2,19.2,17.0,91,38,4.0,0,36,8.9,0.0,,,,
42132,2021,41,8,10,23.0,21.0,36.0,24.4,36.0,19.5,,26.6,27.4,29.4,35.9,33.4,30.4,17.4,15.8,83,35,1.8,0,32,8.7,0.0,,,,
42132,2021,41,9,10,22.0,18.4,37.2,21.4,36.2,18.5,,24.9,26.9,28.4,35.9,32.9,30.4,13.7,9.5,69,20,3.1,0,29,10.0,0.0,,,,
42132,2021,41,10,10,23.0,17.8,37.2,21.4,37.2,18.4,,24.6,26.4,28.0,36.0,33.0,30.0,12.1,9.5,58,20,3.9,32,29,9.9,0.0,,,,
42132,2021,41,11,10,24.0,18.4,37.4,22.0,37.4,18.6,,25.0,26.6,28.0,35.6,32.4,30.0,12.5,10.4,56,22,6.1,29,29,9.6,0.0,,,,
42132,2021,41,12,10,24.6,19.4,35.8,24.8,37.4,20.0,,25.4,26.9,27.9,35.4,32.4,29.9,13.7,16.7,59,38,6.1,23,29,9.5,0.0,,,,
42132,2021,41,13,10,24.8,20.6,36.0,23.6,36.0,21.5,,26.4,27.2,28.4,36.6,33.2,30.6,15.7,14.3,67,32,5.1,14,29,8.6,0.0,,,,
